,sp,chr,loc,scr,ms,mc,ml,orientation
3827,gorilla,11,36000000,1772.1434,human,11,23000000,same
3828,gorilla,2A,46000000,1963.6688,chimp,2A,28000000,same
3836,gorilla,10,57000000,1644.5858,chimp,10,41000000,same
3840,gorilla,2B,6000000,1301.0839999999996,human,2,107000000,same
3846,gorilla,15,48000000,1709.2367,human,15,26000000,same
3857,gorilla,8,5000000,1327.6481,human,8,4000000,same
3861,gorilla,17,30000000,1132.8007,human,5,61000000,same
3886,gorilla,13,79000000,1655.2314,human,13,83000000,same
3889,gorilla,16,66000000,1470.128,human,16,71000000,same
3900,gorilla,X,110000000,1246.2562,chimp,X,88000000,same
3905,gorilla,12,18000000,1339.8644,human,12,17000000,same
3906,gorilla,5,91000000,1713.6660000000006,human,5,118000000,same
3918,gorilla,10,83000000,1261.4387,chimp,10,69000000,same
3934,gorilla,3,125000000,1640.6613,human,3,119000000,same
3947,gorilla,5,153000000,1388.4861,human,5,157000000,same
3965,gorilla,3,43000000,1716.9016,human,3,34000000,same
3966,gorilla,3,112000000,1545.6976,human,3,103000000,same
3974,gorilla,2B,0,481.75095,chimp,13,97000000,same
3996,gorilla,21,28000000,1666.8309,human,21,26000000,same
3998,gorilla,16,33000000,1151.9795,human,2,88000000,same
4005,gorilla,1,109000000,1571.4299,chimp,1,108000000,same
4007,gorilla,17,52000000,1329.9504,chimp,5,69000000,same
4010,gorilla,X,145000000,1571.0648,chimp,X,140000000,same
4028,gorilla,X,91000000,1678.7228,chimp,X,107000000,same
4034,gorilla,17,65000000,1547.1508,chimp,5,82000000,same
4042,gorilla,20,2000000,1909.7639,chimp,20,24000000,same
4053,gorilla,7,148000000,742.492,chimp,7,173000000,same
4060,gorilla,4,92000000,1343.6019,chimp,4,47000000,same
4066,gorilla,11,80000000,1780.4039,human,11,72000000,same
4069,gorilla,5,131000000,1656.1055,human,5,142000000,same
4071,gorilla,3,16000000,1475.6531,human,3,61000000,same
4072,gorilla,3,147000000,1582.1151,human,3,174000000,same
4091,gorilla,7,68000000,1501.2628,human,7,66000000,same
4108,gorilla,3,21000000,1687.0212,human,3,56000000,same
4111,gorilla,3,170000000,1811.1372,human,3,151000000,same
4124,gorilla,5,106000000,1316.4586,human,5,103000000,same
4126,gorilla,10,29000000,1535.8483,human,10,10000000,same
4144,gorilla,15,36000000,1611.2003,human,15,37000000,same
4154,gorilla,12,109000000,1837.7959,chimp,12,108000000,same
4157,gorilla,2B,115000000,1508.067,human,2,223000000,same
4159,gorilla,14,57000000,1849.5594,human,14,69000000,same
4161,gorilla,11,48000000,1786.6605,chimp,11,6000000,same
4181,gorilla,4,128000000,1792.5317,chimp,1,219000000,same
4190,gorilla,2B,122000000,1318.1129999999996,human,2,224000000,same
4192,gorilla,14,60000000,1881.0720000000001,human,14,66000000,same
4197,gorilla,10,7000000,1281.2218,human,10,29000000,same
4206,gorilla,7,97000000,1781.9204,human,7,94000000,same
4212,gorilla,9,122000000,683.38684,chimp,9,112000000,same
4215,gorilla,12,85000000,1406.4104,human,12,96000000,same
4226,gorilla,9,26000000,1649.0776,human,9,10000000,same
4228,gorilla,10,147000000,1837.6858,chimp,10,132000000,same
4229,gorilla,1,72000000,1674.1207,human,1,62000000,same
4230,gorilla,6,151000000,1775.9806,human,6,111000000,same
4247,gorilla,9,11000000,1076.4733,chimp,9,21000000,same
4251,gorilla,1,45000000,1823.453,human,1,48000000,same
4253,gorilla,6,166000000,1387.0343,chimp,6,161000000,same
4263,gorilla,X,59000000,1353.4905,chimp,X,57000000,same
4310,gorilla,18,28000000,1461.5134,human,18,31000000,same
4316,gorilla,15,63000000,1478.3339,chimp,15,61000000,same
4347,gorilla,13,86000000,1804.7704,human,13,76000000,same
4353,gorilla,9,44000000,1222.5142,human,4,128000000,same
4354,gorilla,10,125000000,1821.3677,human,10,106000000,same
4357,gorilla,6,133000000,1664.2620000000006,human,6,128000000,same
4360,gorilla,8,25000000,1679.7017,chimp,8,34000000,same
4377,gorilla,5,59000000,1362.7819,chimp,17,36000000,same
4380,gorilla,8,12000000,1084.5966,chimp,8,147000000,same
4392,gorilla,9,73000000,1770.2827,chimp,9,61000000,same
4393,gorilla,10,112000000,1592.0275,chimp,10,112000000,same
4396,gorilla,1,194000000,1761.5582,human,1,186000000,same
4397,gorilla,6,104000000,1634.3372,human,6,94000000,same
4400,gorilla,1,27000000,1534.1552,chimp,1,38000000,same
4405,gorilla,6,9000000,1679.3136,chimp,6,18000000,same
4410,gorilla,10,140000000,1860.121,chimp,10,129000000,same
4411,gorilla,9,21000000,1820.4695,human,9,15000000,same
4415,gorilla,6,156000000,1300.2861,chimp,6,153000000,same
4416,gorilla,1,75000000,1667.376,chimp,1,57000000,same
4424,gorilla,X,69000000,1223.3058,chimp,X,74000000,same
4427,gorilla,12,82000000,1275.3807,human,12,99000000,same
4430,gorilla,8,40000000,1455.5686,chimp,8,19000000,same
4437,gorilla,8,77000000,1779.6443,human,8,80000000,same
4456,gorilla,9,16000000,1477.1376,human,9,20000000,same
4460,gorilla,6,161000000,1374.575,human,6,155000000,same
4462,gorilla,1,42000000,1104.5492,human,1,30000000,same
4466,gorilla,4,118000000,1705.7571,chimp,4,84000000,same
4470,gorilla,14,50000000,1995.0048,human,14,46000000,same
4471,gorilla,3,188000000,1696.047,human,3,134000000,same
4472,gorilla,2B,112000000,1743.5785,human,2,213000000,same
4515,gorilla,10,19000000,1433.3304,human,10,17000000,same
4518,gorilla,7,90000000,1815.3363,human,7,84000000,same
4523,gorilla,11,78000000,1876.0574,human,11,74000000,same
4537,gorilla,14,67000000,1903.6613,human,14,59000000,same
4546,gorilla,8,22000000,2194.4226,chimp,8,38000000,same
4558,gorilla,13,81000000,1544.0553,human,13,81000000,same
4565,gorilla,10,122000000,1409.8489,chimp,10,102000000,same
4567,gorilla,9,43000000,1157.185,human,2,89000000,same
4571,gorilla,6,134000000,1540.2593,human,6,127000000,same
4573,gorilla,1,193000000,1530.9128,human,1,187000000,same
4576,gorilla,10,115000000,1543.0146,chimp,10,109000000,same
4578,gorilla,9,74000000,1028.4211,human,1,143000000,same
4581,gorilla,6,103000000,1529.9707,human,6,95000000,same
4601,gorilla,8,15000000,1778.4364,human,8,17000000,same
4614,gorilla,15,53000000,1457.1097,human,15,21000000,same
4622,gorilla,18,18000000,1500.203,human,18,41000000,same
4682,gorilla,15,64000000,1842.7678,chimp,15,60000000,same
4684,gorilla,3,122000000,1747.3693,human,3,122000000,same
4687,gorilla,1,205000000,1861.1064,human,1,197000000,same
4705,gorilla,2A,95000000,1783.4368,human,2,100000000,same
4706,gorilla,5,154000000,1675.2234,human,5,156000000,same
4714,gorilla,10,84000000,1865.9862,human,10,75000000,same
4738,gorilla,5,163000000,1730.714,chimp,5,175000000,same
4740,gorilla,3,115000000,1719.8329999999999,human,3,100000000,same
4742,gorilla,3,44000000,1606.8152,human,3,33000000,same
4764,gorilla,2A,110000000,1619.9929,human,2,105000000,same
4782,gorilla,17,37000000,1593.3524,chimp,5,55000000,same
4790,gorilla,X,117000000,1229.3175,human,X,105000000,same
4802,gorilla,5,96000000,1660.2924,human,5,113000000,same
4808,gorilla,16,61000000,1406.941,chimp,16,61000000,same
4832,gorilla,5,136000000,1727.1075,chimp,5,162000000,same
4835,gorilla,11,87000000,1542.3513,human,11,84000000,same
4840,gorilla,3,140000000,1165.0441,human,3,180000000,same
4841,gorilla,3,11000000,1571.6405,human,3,65000000,same
4850,gorilla,3,177000000,1530.2158,human,3,144000000,same
4851,gorilla,3,26000000,1480.1547,human,3,51000000,same
4858,gorilla,5,101000000,1626.1885,human,5,108000000,same
4868,gorilla,7,58000000,403.98547,chimp,7,205000000,same
4878,gorilla,17,55000000,1481.4938,chimp,5,72000000,same
4885,gorilla,X,142000000,1439.3405,chimp,X,143000000,same
4886,gorilla,8,88000000,1756.898,chimp,8,137000000,same
4901,gorilla,16,34000000,1243.6099,chimp,16,31000000,same
4914,gorilla,20,5000000,1665.3915,chimp,20,21000000,same
4924,gorilla,4,95000000,1501.8995,chimp,4,107000000,same
4936,gorilla,X,96000000,1702.0139,chimp,X,102000000,same
4941,gorilla,17,62000000,1546.9564,chimp,5,80000000,same
4957,gorilla,18,51000000,1642.5992,chimp,18,68000000,same
4972,gorilla,12,125000000,1405.5118,human,12,122000000,same
4975,gorilla,11,64000000,1316.8784,human,11,62000000,same
4981,gorilla,2A,14000000,1466.6923,chimp,2A,61000000,same
4984,gorilla,19,30000000,1674.9548,chimp,19,42000000,same
4990,gorilla,2A,23000000,1630.4160000000006,chimp,2A,51000000,same
4999,gorilla,4,104000000,1368.8898,chimp,4,98000000,same
5005,gorilla,3,194000000,1916.7203,human,3,128000000,same
5008,gorilla,12,112000000,1071.0703,chimp,12,105000000,same
5019,gorilla,10,32000000,1427.5586,human,10,7000000,same
5025,gorilla,18,66000000,1291.8529,chimp,18,53000000,same
5027,gorilla,X,42000000,1125.1827,chimp,X,17000000,same
5029,gorilla,5,20000000,1529.3120000000001,human,17,55000000,same
5046,gorilla,11,8000000,1572.4921,chimp,11,45000000,same
5061,gorilla,4,76000000,1616.1051,chimp,4,62000000,same
5074,gorilla,1,69000000,1656.8965,chimp,1,63000000,same
5079,gorilla,17,81000000,1440.6128,chimp,5,6000000,same
5084,gorilla,X,75000000,1579.6265,chimp,X,67000000,same
5085,gorilla,5,17000000,1447.5598,chimp,17,72000000,same
5097,gorilla,19,52000000,1454.8546,human,19,47000000,same
5105,gorilla,12,3000000,1166.18,human,12,2000000,same
5122,gorilla,15,78000000,1504.5156,chimp,15,64000000,same
5128,gorilla,7,6000000,1598.7,chimp,7,5000000,same
5129,gorilla,18,33000000,1456.0504,human,18,26000000,same
5138,gorilla,2B,1000000,1340.3383,human,2,112000000,same
5153,gorilla,2A,41000000,1718.1176,chimp,2A,33000000,same
5155,gorilla,11,31000000,1790.2544,human,11,28000000,same
5162,gorilla,4,23000000,562.0269,chimp,4,23000000,same
5172,gorilla,10,109000000,1299.1105,chimp,10,115000000,same
5189,gorilla,5,42000000,1923.2549,human,17,32000000,same
5193,gorilla,X,20000000,1390.2866,chimp,X,38000000,same
5202,gorilla,X,17000000,1879.7975,chimp,X,41000000,same
5219,gorilla,6,128000000,1913.0404,human,6,133000000,same
5238,gorilla,22,6000000,1923.1238,chimp,22,4000000,same
5249,gorilla,1,147000000,1688.3805,chimp,1,166000000,same
5253,gorilla,11,127000000,1937.6759,chimp,11,93000000,same
5259,gorilla,7,106000000,1532.7013,human,7,120000000,same
5264,gorilla,11,110000000,1417.1841,human,11,94000000,same
5268,gorilla,18,4000000,1745.3086,chimp,18,11000000,same
5272,gorilla,9,97000000,1559.8783,human,9,71000000,same
5275,gorilla,1,170000000,1528.8008,chimp,1,143000000,same
5277,gorilla,20,30000000,1215.4968,human,20,30000000,same
5288,gorilla,12,34000000,1604.527,human,12,32000000,same
5309,gorilla,3,109000000,1481.83,human,3,106000000,same
5310,gorilla,3,58000000,1652.9895,human,3,20000000,same
5336,gorilla,6,70000000,268.35657000000003,chimp,X,54000000,same
5341,gorilla,5,148000000,1665.0282,chimp,5,150000000,same
5358,gorilla,8,142000000,1875.6889999999999,chimp,8,84000000,same
5380,gorilla,7,153000000,1655.0236,human,7,147000000,same
5382,gorilla,4,89000000,628.606,chimp,4,50000000,same
5387,gorilla,1,96000000,1189.0325,human,1,92000000,same
5392,gorilla,1,125000000,1414.338,human,1,119000000,same
5400,gorilla,12,61000000,1984.3533,human,12,67000000,same
5401,gorilla,2B,11000000,1396.4974,chimp,2B,12000000,same
5409,gorilla,12,56000000,1887.432,human,12,72000000,same
5410,gorilla,2B,26000000,1492.9126,human,2,134000000,same
5415,gorilla,17,49000000,1574.1113,chimp,5,67000000,same
5419,gorilla,8,94000000,1488.8470000000002,chimp,8,132000000,same
5422,gorilla,16,28000000,1293.9468,chimp,16,23000000,same
5426,gorilla,1,112000000,1369.1633,chimp,1,105000000,same
5431,gorilla,13,37000000,1235.6113,human,13,39000000,same
5446,gorilla,6,25000000,1666.5979,chimp,6,2000000,same
5456,gorilla,8,117000000,1889.6868,chimp,8,109000000,same
5480,gorilla,7,44000000,1759.5154,chimp,7,39000000,same
5492,gorilla,7,73000000,1697.4268,chimp,7,199000000,same
5494,gorilla,8,120000000,1632.1257,chimp,8,106000000,same
5510,gorilla,14,84000000,1779.8655,human,14,78000000,same
5525,gorilla,6,12000000,1640.891,chimp,6,15000000,same
5528,gorilla,8,131000000,1591.6986,chimp,8,95000000,same
5546,gorilla,7,62000000,1367.5776,chimp,7,206000000,same
5598,gorilla,7,55000000,1328.5618,chimp,7,52000000,same
5603,gorilla,8,106000000,1609.0059,chimp,8,120000000,same
5611,gorilla,17,58000000,1662.8812,human,5,34000000,same
5613,gorilla,20,43000000,794.72876,chimp,20,43000000,same
5615,gorilla,8,85000000,1482.4633,chimp,8,141000000,same
5627,gorilla,13,26000000,1692.1589999999999,human,13,18000000,same
5635,gorilla,1,103000000,1559.0886,chimp,1,92000000,same
5641,gorilla,1,87000000,1415.3195,chimp,1,86000000,same
5643,gorilla,20,8000000,1403.9749,chimp,20,18000000,same
5645,gorilla,1,134000000,1878.4476,human,1,132000000,same
5651,gorilla,4,98000000,1590.8104,chimp,4,104000000,same
5652,gorilla,13,11000000,1867.8312,human,13,10000000,same
5654,gorilla,12,70000000,1833.9468,human,12,59000000,same
5686,gorilla,6,61000000,1550.2325,chimp,6,62000000,same
5690,gorilla,2A,98000000,1283.0524,human,2,97000000,same
5691,gorilla,5,159000000,1858.6682,human,5,151000000,same
5697,gorilla,19,1000000,1384.0479,chimp,19,0,same
5701,gorilla,10,89000000,1666.566,chimp,10,75000000,same
5735,gorilla,6,56000000,1425.83,human,6,42000000,same
5741,gorilla,3,49000000,860.1412,human,3,28000000,same
5744,gorilla,3,118000000,1850.7738,human,3,97000000,same
5755,gorilla,9,86000000,1402.175,chimp,9,84000000,same
5756,gorilla,1,161000000,1816.8761,human,1,164000000,same
5758,gorilla,7,117000000,1483.3267,human,7,109000000,same
5763,gorilla,11,101000000,1375.8168,chimp,11,119000000,same
5764,gorilla,13,44000000,1493.0272,chimp,13,41000000,same
5774,gorilla,20,21000000,1992.8384,chimp,20,5000000,same
5780,gorilla,20,16000000,1769.5461,chimp,20,10000000,same
5785,gorilla,12,12000000,1269.5825,chimp,12,19000000,same
5789,gorilla,7,120000000,1653.56,human,7,106000000,same
5794,gorilla,13,73000000,1107.1433,human,13,89000000,same
5801,gorilla,1,156000000,1900.0463,human,1,169000000,same
5833,gorilla,6,139000000,1891.1222,human,6,122000000,same
5840,gorilla,9,79000000,1477.257,chimp,9,70000000,same
5841,gorilla,10,118000000,1571.5101,human,10,112000000,same
5849,gorilla,6,3000000,1741.1897,chimp,6,24000000,same
5857,gorilla,5,53000000,1742.4585,chimp,17,26000000,same
5860,gorilla,X,31000000,1662.9803,chimp,X,153000000,same
5871,gorilla,8,18000000,1634.3159,human,8,14000000,same
5880,gorilla,10,41000000,1644.849,chimp,10,20000000,same
5884,gorilla,18,15000000,1546.642,human,21,0,same
5888,gorilla,2A,50000000,1457.5781,chimp,2A,24000000,same
5889,gorilla,11,20000000,2144.4204,human,11,39000000,same
5894,gorilla,4,177000000,369.76297,human,6,129000000,same
5911,gorilla,3,81000000,1615.559,chimp,3,82000000,same
5919,gorilla,11,17000000,1405.7113,human,11,42000000,same
5921,gorilla,19,43000000,1608.7125,chimp,19,29000000,same
5931,gorilla,18,22000000,1778.7303,human,18,37000000,same
5937,gorilla,15,69000000,1454.1128,chimp,15,73000000,same
5945,gorilla,1,78000000,1367.6985,human,1,56000000,same
5951,gorilla,4,67000000,1277.3289,chimp,4,71000000,same
5971,gorilla,17,90000000,1647.6108,human,5,2000000,same
5976,gorilla,1,3000000,1765.2526,human,1,2000000,same
5981,gorilla,X,53000000,1805.7905,human,X,49000000,same
5985,gorilla,5,31000000,1776.1770000000001,chimp,17,47000000,same
6008,gorilla,4,115000000,1298.7751,chimp,4,87000000,same
6010,gorilla,3,185000000,1115.5741,human,3,137000000,same
6013,gorilla,12,103000000,1338.6693,chimp,12,114000000,same
6016,gorilla,11,42000000,1584.7308,human,11,17000000,same
6018,gorilla,2A,32000000,1218.8833,chimp,2A,42000000,same
6021,gorilla,19,16000000,353.98935,human,19,15000000,same
6025,gorilla,10,23000000,1471.2291,human,10,16000000,same
6029,gorilla,18,77000000,1913.9316,chimp,18,42000000,same
6036,gorilla,22,27000000,1554.4271,human,22,26000000,same
6043,gorilla,22,10000000,1821.2317,chimp,22,25000000,same
6047,gorilla,10,14000000,1142.7153,human,10,22000000,same
6052,gorilla,18,40000000,1595.724,human,18,19000000,same
6054,gorilla,11,75000000,1187.1660000000004,human,11,76000000,same
6062,gorilla,5,8000000,1435.2367,human,17,60000000,same
6064,gorilla,19,21000000,578.5686,human,19,20000000,same
6066,gorilla,4,122000000,1212.0299,chimp,4,80000000,same
6078,gorilla,4,84000000,1682.6829,chimp,4,55000000,same
6089,gorilla,1,128000000,1568.5835,human,1,121000000,same
6092,gorilla,17,73000000,1533.8088,human,5,18000000,same
6106,gorilla,X,87000000,991.1313,chimp,X,111000000,same
6117,gorilla,17,44000000,1777.7997,chimp,5,60000000,same
6123,gorilla,X,153000000,1476.2329,chimp,X,151000000,same
6128,gorilla,16,25000000,1681.8533,chimp,16,26000000,same
6144,gorilla,5,110000000,1455.0266,human,5,99000000,same
6155,gorilla,3,37000000,1584.0735,human,3,40000000,same
6156,gorilla,3,166000000,1581.6935,human,3,155000000,same
6176,gorilla,7,49000000,1349.139,human,7,47000000,same
6194,gorilla,3,151000000,1470.88,human,3,170000000,same
6205,gorilla,5,127000000,1405.3383,human,5,146000000,same
6207,gorilla,11,96000000,1208.4829,human,11,108000000,same
6216,gorilla,5,87000000,1592.6981,human,5,122000000,same
6220,gorilla,X,106000000,1363.8145,chimp,X,92000000,same
6225,gorilla,16,70000000,1634.1901,human,16,67000000,same
6239,gorilla,2A,101000000,1424.1245,human,2,94000000,same
6241,gorilla,18,9000000,1574.4894,chimp,18,6000000,same
6256,gorilla,17,26000000,1803.9803,chimp,5,44000000,same
6281,gorilla,3,55000000,1911.7134,human,3,22000000,same
6283,gorilla,3,104000000,1454.2678,human,3,111000000,same
6286,gorilla,1,223000000,1474.3993,human,1,213000000,same
6302,gorilla,9,7000000,1602.1892,human,9,29000000,same
6311,gorilla,5,145000000,1232.9541,chimp,5,153000000,same
6312,gorilla,3,62000000,1614.2573,human,3,16000000,same
6314,gorilla,3,133000000,1789.5504,human,3,187000000,same
6337,gorilla,10,95000000,1727.8185,human,10,78000000,same
6365,gorilla,15,75000000,1529.8474,human,15,73000000,same
6391,gorilla,15,42000000,1802.1569,human,15,32000000,same
6416,gorilla,1,182000000,1492.7123,human,1,143000000,same
6418,gorilla,9,65000000,1553.9807,chimp,9,56000000,same
6420,gorilla,10,104000000,1841.7972,human,10,90000000,same
6421,gorilla,1,31000000,1357.1306,chimp,1,34000000,same
6424,gorilla,6,112000000,1834.3419,human,6,149000000,same
6442,gorilla,5,78000000,1555.8365,human,5,131000000,same
6449,gorilla,8,33000000,1807.9817,human,8,34000000,same
6457,gorilla,10,133000000,1649.0701,chimp,10,91000000,same
6459,gorilla,6,125000000,1711.546,human,6,136000000,same
6463,gorilla,13,90000000,1616.4132,human,13,72000000,same
6470,gorilla,7,81000000,1703.7620000000006,human,7,93000000,same
6480,gorilla,15,17000000,1248.228,chimp,15,18000000,same
6490,gorilla,14,76000000,1829.7343,human,14,50000000,same
6491,gorilla,12,128000000,1554.7363,chimp,12,89000000,same
6495,gorilla,11,69000000,1750.0883,human,11,82000000,same
6498,gorilla,2A,19000000,1797.6495,chimp,2A,55000000,same
6517,gorilla,4,109000000,1756.5226,chimp,4,93000000,same
6529,gorilla,15,20000000,1900.7273,chimp,15,15000000,same
6543,gorilla,9,103000000,1640.0189,human,9,90000000,same
6560,gorilla,11,5000000,1504.4674,chimp,11,48000000,same
6562,gorilla,6,170000000,1535.6167,human,6,165000000,same
6564,gorilla,1,53000000,1398.0337,chimp,1,79000000,same
6578,gorilla,9,30000000,1571.7651,chimp,9,2000000,same
6584,gorilla,6,147000000,936.7491,human,6,115000000,same
6587,gorilla,1,64000000,1684.1586,chimp,1,68000000,same
6595,gorilla,12,93000000,1595.1844,chimp,12,124000000,same
