,sp,chr,loc,scr,ms,mc,ml,orientation
4201,human,5,90000000,1280.1759,chimp,5,133000000,same
4214,human,2,14000000,1690.4768,chimp,2A,60000000,same
4219,human,12,79000000,1699.0629,gorilla,12,102000000,same
4222,human,17,66000000,1784.7551,gorilla,5,14000000,same
4235,human,13,18000000,1860.6328,chimp,13,26000000,same
4240,human,3,42000000,1567.9675,chimp,3,35000000,same
4245,human,16,30000000,1445.9276,chimp,16,31000000,same
4255,human,17,51000000,2042.0189,chimp,17,42000000,same
4259,human,3,8000000,1646.1859,chimp,3,2000000,same
4261,human,2,23000000,1933.7384,chimp,2A,51000000,same
4271,human,5,167000000,1760.2509,gorilla,5,143000000,same
4276,human,3,111000000,1902.7578,chimp,3,105000000,same
4307,human,10,80000000,1163.3174,gorilla,10,92000000,same
4320,human,X,90000000,1192.1665,gorilla,X,90000000,same
4326,human,3,126000000,353.76456,gorilla,3,128000000,same
4327,human,1,201000000,298.80475,chimp,1,206000000,same
4329,human,4,93000000,1923.4796,chimp,4,96000000,same
4337,human,20,3000000,1496.0966,chimp,20,23000000,same
4340,human,5,150000000,1444.6404,chimp,5,136000000,same
4346,human,3,17000000,1801.0176,chimp,3,60000000,same
4355,human,16,65000000,1092.0251,gorilla,16,72000000,same
4364,human,7,69000000,1650.826,chimp,7,197000000,same
4378,human,2,41000000,1460.7773,chimp,2A,32000000,same
4381,human,20,28000000,1890.1134,gorilla,20,32000000,same
4385,human,17,33000000,1757.595,chimp,17,16000000,same
4401,human,1,168000000,1475.9944,gorilla,1,157000000,same
4403,human,3,20000000,1530.7495,chimp,3,57000000,same
4406,human,4,8000000,2069.3064,chimp,4,5000000,same
4432,human,17,61000000,2168.05,gorilla,5,7000000,same
4439,human,17,56000000,2237.3767,gorilla,5,21000000,same
4442,human,X,141000000,2160.6296,gorilla,X,150000000,same
4444,human,2,24000000,1590.3679,chimp,2A,50000000,same
4453,human,3,45000000,1852.565,chimp,3,32000000,same
4459,human,16,37000000,1785.0823,gorilla,16,37000000,same
4463,human,3,174000000,1696.8052,chimp,3,147000000,same
4484,human,5,102000000,1651.626,chimp,5,121000000,same
4496,human,11,122000000,1946.4183,gorilla,11,119000000,same
4498,human,8,108000000,1420.3386,chimp,8,115000000,same
4505,human,11,115000000,1653.8551,gorilla,11,89000000,same
4510,human,5,97000000,962.4868,chimp,5,126000000,same
4532,human,5,135000000,1562.5348,gorilla,5,138000000,same
4533,human,3,143000000,1924.6516,chimp,3,178000000,same
4544,human,20,18000000,1688.6034,chimp,20,8000000,same
4552,human,2,71000000,1160.1173,chimp,8,11000000,same
4557,human,3,10000000,1651.7798,chimp,3,0,same
4564,human,16,62000000,1463.3407,gorilla,16,75000000,same
4568,human,1,158000000,1322.3132,gorilla,1,167000000,same
4582,human,3,27000000,1363.1211,chimp,3,50000000,same
4583,human,7,119000000,1554.141,chimp,7,109000000,same
4590,human,2,46000000,2077.4111,chimp,2A,27000000,same
4597,human,17,34000000,1725.5293,chimp,17,15000000,same
4604,human,7,59000000,2599.5515,chimp,7,59000000,same
4625,human,8,89000000,1880.425,chimp,8,134000000,same
4635,human,5,160000000,1312.9319,gorilla,5,150000000,same
4641,human,3,116000000,1767.5208,gorilla,3,99000000,same
4652,human,3,121000000,1770.1163,chimp,3,124000000,same
4656,human,4,94000000,1595.7828,chimp,4,95000000,same
4659,human,20,4000000,1752.4955,chimp,20,22000000,same
4664,human,5,157000000,1653.3773,gorilla,5,153000000,same
4673,human,10,87000000,1454.1805,gorilla,10,107000000,same
4678,human,X,97000000,1986.8092,chimp,X,93000000,same
4696,human,11,19000000,1740.5931,gorilla,11,40000000,same
4699,human,9,20000000,1669.432,gorilla,9,16000000,same
4701,human,1,74000000,1950.0168,gorilla,1,59000000,same
4702,human,2,138000000,1465.4518,chimp,2B,21000000,same
4707,human,10,78000000,1727.4573,chimp,10,80000000,same
4712,human,8,41000000,1800.7411,chimp,8,17000000,same
4718,human,X,68000000,942.49725,gorilla,X,72000000,same
4721,human,15,67000000,1519.234,chimp,15,72000000,same
4727,human,15,50000000,817.8245,gorilla,15,23000000,same
4730,human,8,76000000,1528.5878,chimp,8,81000000,same
4733,human,9,17000000,1713.6334,gorilla,9,19000000,same
4735,human,1,43000000,1915.8693,gorilla,1,50000000,same
4754,human,1,190000000,1863.2715,chimp,1,186000000,same
4756,human,6,100000000,1789.2544,chimp,6,99000000,same
4771,human,12,120000000,1558.6747,gorilla,12,128000000,same
4789,human,7,91000000,1662.3787,chimp,7,85000000,same
4795,human,12,117000000,1660.934,chimp,12,98000000,same
4797,human,10,1000000,1914.9628,chimp,10,4000000,same
4804,human,13,82000000,1937.2064,chimp,13,79000000,same
4810,human,6,137000000,1582.1431,chimp,6,124000000,same
4820,human,8,23000000,1546.6837,chimp,8,35000000,same
4826,human,9,8000000,1193.2557,gorilla,9,28000000,same
4844,human,14,64000000,1866.1791,chimp,14,62000000,same
4854,human,14,53000000,1449.9045,chimp,14,74000000,same
4856,human,9,75000000,1910.2532,gorilla,9,93000000,same
4860,human,19,18000000,329.96994,gorilla,19,18000000,same
4864,human,8,14000000,1303.0221,gorilla,8,18000000,same
4875,human,15,32000000,1697.7532,chimp,15,40000000,same
4895,human,2,233000000,1977.8705,chimp,2B,128000000,same
4907,human,6,162000000,1715.2561,gorilla,6,163000000,same
4919,human,6,155000000,1933.7273,chimp,6,106000000,same
4920,human,17,1000000,1362.8929999999998,chimp,17,1000000,same
4930,human,12,81000000,788.8025,gorilla,12,100000000,same
4950,human,22,7000000,2352.4148,chimp,22,6000000,same
4960,human,11,109000000,1166.2361,gorilla,11,95000000,same
4961,human,8,123000000,1608.2582,chimp,8,99000000,same
4966,human,14,87000000,1296.4885,chimp,14,88000000,same
4982,human,11,98000000,1402.5663,gorilla,11,106000000,same
4986,human,5,129000000,1179.135,gorilla,5,80000000,same
4998,human,3,168000000,1622.3678,gorilla,3,153000000,same
5004,human,18,5000000,1856.2438,chimp,18,9000000,same
5006,human,5,0,1830.8197,gorilla,17,92000000,same
5013,human,8,114000000,1606.0459,chimp,8,108000000,same
5031,human,2,38000000,1647.0620000000001,chimp,2A,36000000,same
5034,human,12,55000000,1036.8348,gorilla,12,74000000,same
5047,human,21,30000000,1852.5178,chimp,21,28000000,same
5051,human,1,111000000,1575.1235,chimp,1,120000000,same
5052,human,6,46000000,1641.6383,gorilla,6,52000000,same
5053,human,3,59000000,1777.529,chimp,3,18000000,same
5058,human,13,34000000,1353.9537,gorilla,13,42000000,same
5059,human,7,150000000,2052.5127,gorilla,7,156000000,same
5072,human,6,71000000,269.85706,gorilla,6,72000000,same
5087,human,12,62000000,1430.2314,gorilla,12,67000000,same
5095,human,1,97000000,1792.0754,gorilla,1,91000000,same
5115,human,4,88000000,1516.0275,chimp,4,101000000,same
5116,human,8,141000000,1433.4415,chimp,8,142000000,same
5126,human,5,7000000,1713.513,chimp,5,12000000,same
5137,human,8,95000000,1401.3402,chimp,8,128000000,same
5164,human,7,105000000,1858.779,chimp,7,124000000,same
5167,human,13,56000000,282.17343,chimp,13,57000000,same
5170,human,16,49000000,279.93667999999997,gorilla,1,153000000,same
5175,human,1,173000000,1188.0757,gorilla,1,152000000,same
5176,human,6,24000000,1247.5659,chimp,6,2000000,same
5180,human,17,28000000,2052.9355,chimp,17,23000000,same
5183,human,7,45000000,254.01901,chimp,21,32000000,same
5212,human,X,108000000,1262.3776,chimp,X,113000000,same
5215,human,1,144000000,1790.4093,gorilla,1,181000000,same
5216,human,6,13000000,1800.899,chimp,6,13000000,same
5235,human,2,92000000,1649.9271,chimp,2A,102000000,same
5299,human,5,21000000,1545.421,gorilla,17,75000000,same
5304,human,X,43000000,1959.5242,chimp,X,13000000,same
5315,human,4,165000000,267.00653,chimp,X,54000000,same
5320,human,11,32000000,1521.7192,gorilla,11,27000000,same
5325,human,2,113000000,1642.9019,chimp,2B,0,same
5337,human,1,68000000,1878.3948,gorilla,1,66000000,same
5338,human,2,124000000,1849.2703,gorilla,2B,17000000,same
5342,human,19,51000000,1683.5863,chimp,19,50000000,same
5345,human,4,77000000,1083.728,chimp,4,50000000,same
5346,human,Y,15000000,1614.06,chimp,Y,17000000,same
5355,human,5,16000000,1997.5549,chimp,5,3000000,same
5366,human,10,64000000,1678.9918,chimp,10,71000000,same
5375,human,18,30000000,1594.2292,chimp,18,26000000,same
5379,human,2,218000000,1888.8533,chimp,2B,106000000,same
5381,human,3,91000000,1347.3763,gorilla,3,97000000,same
5383,human,12,2000000,2044.8295,chimp,12,3000000,same
5393,human,6,149000000,1822.9233,gorilla,6,112000000,same
5405,human,9,0,1763.7999,gorilla,9,49000000,same
5436,human,9,69000000,1453.4441,gorilla,9,76000000,same
5440,human,11,50000000,1531.4352,gorilla,11,9000000,same
5450,human,4,107000000,1735.2943,chimp,4,82000000,same
5451,human,Y,6000000,765.07214,chimp,Y,7000000,same
5459,human,X,21000000,1300.7804,chimp,X,35000000,same
5464,human,5,43000000,1459.2333,chimp,5,68000000,same
5470,human,10,31000000,1736.4321,gorilla,10,41000000,same
5476,human,18,65000000,2050.261,chimp,18,50000000,same
5477,human,10,127000000,1958.1329999999998,chimp,10,123000000,same
5489,human,18,52000000,1310.0443,chimp,18,63000000,same
5490,human,10,110000000,1611.632,gorilla,10,121000000,same
5497,human,X,16000000,1856.1414,chimp,X,40000000,same
5504,human,15,19000000,1538.7160000000001,chimp,15,11000000,same
5513,human,14,78000000,1387.6035,chimp,14,84000000,same
5522,human,19,33000000,2331.3806,chimp,19,39000000,same
5529,human,5,65000000,1949.2062,gorilla,17,35000000,same
5533,human,22,13000000,1290.2783,chimp,22,21000000,same
5539,human,10,17000000,1695.0833,gorilla,10,19000000,same
5541,human,18,43000000,1699.8453,chimp,18,72000000,same
5543,human,9,5000000,1364.1953,gorilla,9,31000000,same
5545,human,10,101000000,1556.1863,gorilla,10,130000000,same
5550,human,11,76000000,1905.6292,chimp,11,76000000,same
5554,human,19,22000000,1708.6663,chimp,19,22000000,same
5557,human,4,121000000,286.4748,gorilla,X,57000000,same
5563,human,14,69000000,1865.835,chimp,14,57000000,same
5574,human,3,186000000,2150.701,chimp,3,135000000,same
5576,human,9,78000000,1550.2264,gorilla,9,90000000,same
5578,human,11,41000000,1200.3247,gorilla,11,18000000,same
5580,human,19,15000000,635.46826,gorilla,19,15000000,same
5586,human,8,19000000,1550.2449,chimp,8,12000000,same
5591,human,10,20000000,1541.5265,gorilla,10,16000000,same
5593,human,18,74000000,366.59866,chimp,20,60000000,same
5599,human,X,30000000,1317.1519,chimp,X,26000000,same
5605,human,5,52000000,1631.2714,chimp,5,58000000,same
5609,human,22,24000000,1546.0287,chimp,22,10000000,same
5646,human,6,158000000,1068.4316,gorilla,6,158000000,same
5653,human,3,80000000,1406.7073,chimp,3,81000000,same
5677,human,11,14000000,1868.1587,gorilla,11,45000000,same
5684,human,1,79000000,1336.2468,gorilla,1,54000000,same
5685,human,2,135000000,1707.7561,chimp,2B,24000000,same
5688,human,19,40000000,3158.9521,chimp,19,32000000,same
5694,human,10,75000000,1446.4879,gorilla,10,84000000,same
5703,human,18,21000000,1702.7736,chimp,18,35000000,same
5707,human,X,65000000,1337.7879999999998,chimp,X,74000000,same
5714,human,5,30000000,1508.5808,chimp,5,81000000,same
5718,human,X,52000000,1285.9923,gorilla,X,57000000,same
5723,human,10,42000000,2076.739,chimp,10,42000000,same
5729,human,18,16000000,1883.6366,gorilla,18,43000000,same
5730,human,11,23000000,1578.9487,gorilla,11,36000000,same
5734,human,2,102000000,1775.2863,chimp,2A,102000000,same
5740,human,4,51000000,1424.5762,chimp,4,76000000,same
5803,human,20,15000000,1680.9249,chimp,20,11000000,same
5808,human,7,63000000,1668.1742,chimp,7,62000000,same
5817,human,12,11000000,2086.7927,chimp,12,20000000,same
5821,human,7,123000000,1223.1332,chimp,7,105000000,same
5823,human,13,70000000,1510.4243,chimp,13,91000000,same
5832,human,1,155000000,1488.4424,gorilla,1,170000000,same
5837,human,16,58000000,1976.0525,chimp,16,60000000,same
5844,human,1,162000000,1709.3553,gorilla,1,163000000,same
5850,human,7,114000000,1641.963,chimp,7,114000000,same
5854,human,4,2000000,1980.825,gorilla,4,3000000,same
5863,human,12,26000000,311.87917999999996,gorilla,1,96000000,same
5866,human,20,22000000,2016.0331,chimp,20,4000000,same
5869,human,17,39000000,1664.72,chimp,17,13000000,same
5885,human,8,84000000,1505.3643,chimp,8,139000000,same
5909,human,4,99000000,1960.7179,chimp,4,90000000,same
5915,human,20,9000000,1906.9344,chimp,20,17000000,same
5916,human,1,86000000,2031.5143,gorilla,1,102000000,same
5947,human,6,60000000,1632.7545,chimp,6,62000000,same
5948,human,1,137000000,1723.1423,gorilla,1,143000000,same
5954,human,13,12000000,1776.6265,chimp,13,8000000,same
5964,human,12,73000000,2120.4210000000007,chimp,12,42000000,same
5977,human,3,2000000,2025.3923,chimp,3,8000000,same
5984,human,2,29000000,1775.4529,chimp,2A,45000000,same
5990,human,12,44000000,276.01773,chimp,X,54000000,same
5993,human,3,48000000,1478.254,chimp,3,29000000,same
5996,human,13,25000000,1491.9203,chimp,13,19000000,same
5999,human,21,21000000,589.7771,gorilla,21,22000000,same
6002,human,6,57000000,1784.582,chimp,6,40000000,same
6003,human,1,100000000,1635.0396,gorilla,1,87000000,same
6004,human,3,179000000,1709.2722,chimp,3,142000000,same
6023,human,9,87000000,2202.1079999999997,gorilla,9,81000000,same
6033,human,8,105000000,1650.5968,chimp,8,118000000,same
6039,human,11,118000000,1433.1366,gorilla,11,123000000,same
6040,human,8,132000000,1563.5088,gorilla,8,137000000,same
6061,human,11,89000000,2069.4858,gorilla,11,115000000,same
6063,human,5,138000000,1401.6663,gorilla,5,135000000,same
6077,human,2,215000000,1865.7676,chimp,2B,109000000,same
6090,human,6,144000000,1606.8024,chimp,6,117000000,same
6098,human,12,90000000,1640.5734,gorilla,12,91000000,same
6136,human,2,222000000,1676.789,chimp,2B,115000000,same
6140,human,9,64000000,1880.8356,chimp,9,61000000,same
6146,human,1,30000000,2245.3232,gorilla,1,42000000,same
6169,human,15,23000000,1705.9001,chimp,15,49000000,same
6175,human,18,68000000,1752.4736,chimp,18,47000000,same
6179,human,8,32000000,1627.225,gorilla,8,35000000,same
6189,human,15,14000000,1840.2081,gorilla,15,17000000,same
6195,human,14,75000000,2142.325,chimp,14,51000000,same
6199,human,9,53000000,435.22693,chimp,9,54000000,same
6204,human,13,0,1525.1682,chimp,15,81000000,same
6211,human,12,106000000,1681.7867,gorilla,12,75000000,same
6217,human,7,80000000,1508.1632,chimp,7,96000000,same
6227,human,6,126000000,1421.9236,chimp,6,136000000,same
6245,human,1,181000000,256.50876,chimp,X,69000000,same
6249,human,6,111000000,1705.1477,gorilla,6,151000000,same
6278,human,15,41000000,1645.0549,gorilla,15,32000000,same
6291,human,11,4000000,685.6873,gorilla,11,2000000,same
6294,human,1,52000000,1052.2133,gorilla,1,82000000,same
6300,human,9,31000000,951.8823,gorilla,9,5000000,same
6305,human,1,65000000,1443.3251,gorilla,1,69000000,same
6306,human,2,129000000,1974.1070000000002,chimp,2B,30000000,same
6315,human,Y,18000000,1290.0232,chimp,Y,11000000,same
6327,human,15,76000000,1782.9270000000001,gorilla,15,80000000,same
6332,human,10,69000000,1924.3932,gorilla,10,90000000,same
6344,human,5,146000000,1491.3221,gorilla,5,127000000,same
6345,human,1,217000000,1629.0006,chimp,1,219000000,same
6347,human,3,130000000,1456.078,chimp,3,192000000,same
6356,human,4,85000000,1573.6334,chimp,4,104000000,same
6363,human,X,86000000,1425.5823,gorilla,X,94000000,same
6371,human,10,96000000,1776.1202,gorilla,10,135000000,same
6378,human,8,98000000,1580.6082,chimp,8,125000000,same
6394,human,3,107000000,1525.17,chimp,3,109000000,same
6404,human,5,171000000,1580.279,gorilla,5,161000000,same
6409,human,3,36000000,1820.4841,chimp,3,41000000,same
6411,human,7,108000000,1653.3062,chimp,7,121000000,same
6427,human,17,25000000,1861.2368,gorilla,5,54000000,same
6428,human,7,48000000,2182.7947,chimp,7,46000000,same
6431,human,X,132000000,1676.5598,chimp,X,144000000,same
6433,human,2,57000000,1656.7482,chimp,2A,16000000,same
6448,human,17,12000000,2086.4978,chimp,17,83000000,same
6450,human,X,105000000,1724.8307,chimp,X,112000000,same
6458,human,1,149000000,1674.1536,chimp,1,172000000,same
6479,human,11,104000000,1740.0898,gorilla,11,100000000,same
6487,human,3,152000000,1703.9222,chimp,3,169000000,same
6499,human,11,95000000,1396.7891,gorilla,11,109000000,same
6500,human,5,124000000,1844.0281,chimp,5,98000000,same
6508,human,5,113000000,1784.1967,chimp,5,109000000,same
6515,human,3,165000000,1225.49,chimp,3,156000000,same
6520,human,18,8000000,1870.9678,chimp,18,6000000,same
6528,human,8,119000000,1924.5708,chimp,8,103000000,same
6548,human,2,35000000,1474.6605,chimp,2A,39000000,same
6550,human,6,1000000,1184.631,gorilla,6,2000000,same
6553,human,12,58000000,1864.6444,gorilla,12,71000000,same
6556,human,17,47000000,1085.4435,chimp,17,46000000,same
6559,human,16,26000000,1706.1162,chimp,16,22000000,same
6566,human,3,54000000,1766.3594,chimp,3,23000000,same
6569,human,13,39000000,1459.0793,gorilla,13,37000000,same
6572,human,3,63000000,2204.4988,chimp,3,13000000,same
6591,human,17,70000000,1678.7013,gorilla,5,16000000,same
6600,human,1,83000000,1697.4266,gorilla,1,105000000,same
6613,human,3,129000000,1745.6426,chimp,3,193000000,same
6644,human,8,81000000,1496.5568,chimp,8,76000000,same
6663,human,5,168000000,1883.5403,gorilla,5,142000000,same
6670,human,7,111000000,1763.2661,chimp,7,118000000,same
6675,human,13,42000000,1214.0546,chimp,13,42000000,same
6676,human,4,7000000,1756.0770000000002,chimp,4,6000000,same
6678,human,1,167000000,1583.9725,gorilla,1,158000000,same
6686,human,20,27000000,1523.8654,gorilla,20,33000000,same
6712,human,12,14000000,968.0535,chimp,12,17000000,same
6719,human,20,10000000,1943.9098,chimp,20,16000000,same
6722,human,7,66000000,1455.1003,gorilla,7,68000000,same
6726,human,1,150000000,1415.3165,gorilla,1,175000000,same
6730,human,3,18000000,1802.5742,chimp,3,59000000,same
6732,human,7,126000000,293.93777,chimp,7,132000000,same
6736,human,13,75000000,1656.8033,gorilla,13,87000000,same
6744,human,8,137000000,1754.3981,chimp,8,85000000,same
6775,human,9,82000000,1180.4132,gorilla,9,86000000,same
6789,human,8,100000000,1402.4355,chimp,8,123000000,same
6818,human,3,7000000,1755.5639999999999,gorilla,3,3000000,same
6823,human,21,24000000,259.62982,gorilla,X,72000000,same
6827,human,1,105000000,1415.5363,gorilla,1,108000000,same
6829,human,6,52000000,1677.1403,chimp,6,45000000,same
6837,human,13,20000000,1899.9672,chimp,13,24000000,same
6838,human,7,144000000,1152.5810000000001,chimp,7,152000000,same
6849,human,21,13000000,427.56865999999997,gorilla,6,114000000,same
6854,human,1,132000000,1627.5841,chimp,1,130000000,same
6856,human,6,65000000,1490.8796,gorilla,6,63000000,same
