,sp,chr,loc,scr,ms,mc,ml,orientation
3888,chimp,13,45000000,1438.3562,gorilla,13,40000000,same
3892,chimp,3,13000000,1331.0955,human,3,63000000,same
3893,chimp,1,160000000,1394.7211,gorilla,1,153000000,same
3894,chimp,11,113000000,863.8664,gorilla,11,107000000,same
3897,chimp,20,20000000,1962.3473,human,20,6000000,same
3914,chimp,X,94000000,1923.6376,human,X,96000000,same
3933,chimp,3,119000000,1603.7588,human,3,97000000,same
3938,chimp,20,7000000,1708.0420000000001,gorilla,20,19000000,same
3940,chimp,1,88000000,1983.2935,gorilla,1,89000000,same
3944,chimp,4,97000000,1585.0079,human,4,92000000,same
3953,chimp,5,158000000,1660.035,gorilla,5,140000000,same
3956,chimp,2A,99000000,1870.8862,human,2,95000000,same
3984,chimp,10,88000000,2050.4998,gorilla,10,136000000,same
3992,chimp,13,10000000,1752.4211,human,13,10000000,same
4003,chimp,1,135000000,1994.4321,human,1,127000000,same
4004,chimp,3,46000000,2256.1414,human,3,31000000,same
4021,chimp,12,71000000,1649.0776,gorilla,12,81000000,same
4030,chimp,12,46000000,1588.6096,human,12,69000000,same
4036,chimp,17,59000000,1792.8926,gorilla,5,2000000,same
4037,chimp,20,42000000,432.36337000000003,gorilla,20,41000000,same
4045,chimp,16,38000000,1868.1473,gorilla,16,39000000,same
4051,chimp,1,102000000,1826.8944,gorilla,1,93000000,same
4059,chimp,13,27000000,1264.7726,human,13,17000000,same
4082,chimp,8,107000000,1717.1511,human,8,115000000,same
4085,chimp,5,94000000,1131.91,human,5,20000000,same
4105,chimp,8,130000000,1668.1537,human,8,93000000,same
4115,chimp,9,89000000,2189.0159,human,9,72000000,same
4128,chimp,10,15000000,1369.2883,gorilla,10,13000000,same
4131,chimp,18,41000000,1275.3948,human,18,15000000,same
4142,chimp,8,17000000,1492.4244,human,8,41000000,same
4145,chimp,22,11000000,1474.7471,human,22,23000000,same
4147,chimp,13,9000000,1494.9307,human,13,11000000,same
4156,chimp,9,76000000,1440.3313,gorilla,9,94000000,same
4162,chimp,11,74000000,433.1611,human,11,78000000,same
4164,chimp,12,126000000,1961.5334,gorilla,12,91000000,same
4167,chimp,19,20000000,1583.5408,human,19,24000000,same
4170,chimp,2A,33000000,1562.8602,gorilla,2A,41000000,same
4172,chimp,11,43000000,1873.8492,gorilla,11,10000000,same
4176,chimp,12,111000000,1839.9182,gorilla,12,106000000,same
4185,chimp,1,15000000,1444.0293,human,1,14000000,same
4189,chimp,9,41000000,559.3287,gorilla,9,41000000,same
4191,chimp,3,184000000,1363.9684,human,3,137000000,same
4200,chimp,8,20000000,602.09143,gorilla,8,39000000,same
4203,chimp,22,26000000,1803.9626,human,22,8000000,same
4207,chimp,10,22000000,1520.1472,gorilla,10,39000000,same
4211,chimp,18,76000000,619.488,human,18,73000000,same
4233,chimp,17,2000000,1747.6699,human,17,0,same
4241,chimp,6,6000000,1768.5897,human,6,20000000,same
4266,chimp,11,16000000,1309.9531,gorilla,11,38000000,same
4272,chimp,19,42000000,1037.3397,gorilla,19,30000000,same
4279,chimp,9,14000000,1329.7155,gorilla,9,18000000,same
4288,chimp,15,68000000,1817.8422,gorilla,15,74000000,same
4294,chimp,10,77000000,1481.48,gorilla,10,87000000,same
4300,chimp,18,23000000,1453.1952,human,18,33000000,same
4303,chimp,10,40000000,1750.9702,human,10,39000000,same
4309,chimp,18,14000000,1597.5728,gorilla,18,1000000,same
4322,chimp,8,42000000,1555.3541,gorilla,8,17000000,same
4324,chimp,1,77000000,2150.542,gorilla,1,54000000,same
4331,chimp,9,23000000,1149.9097,gorilla,9,9000000,same
4334,chimp,11,21000000,1262.9768,gorilla,11,33000000,same
4336,chimp,2A,51000000,2002.2888,human,2,23000000,same
4339,chimp,4,68000000,1183.5758,gorilla,4,70000000,same
4359,chimp,10,2000000,1514.5183,human,10,3000000,same
4374,chimp,7,92000000,2094.8887,human,7,84000000,same
4398,chimp,6,138000000,1828.124,human,6,124000000,same
4422,chimp,6,96000000,1731.1592,human,6,103000000,same
4445,chimp,12,89000000,1767.6367,gorilla,12,128000000,same
4454,chimp,6,1000000,1910.8525,human,6,25000000,same
4465,chimp,1,25000000,1458.1226,gorilla,1,40000000,same
4474,chimp,9,71000000,1487.3094,gorilla,9,78000000,same
4476,chimp,11,73000000,1647.139,human,11,79000000,same
4481,chimp,19,27000000,1504.2942,gorilla,19,45000000,same
4483,chimp,12,121000000,1802.0284,gorilla,12,96000000,same
4486,chimp,10,12000000,1749.3728,human,10,24000000,same
4493,chimp,X,39000000,2194.2173,human,X,17000000,same
4494,chimp,18,46000000,1464.4833,gorilla,18,73000000,same
4499,chimp,22,16000000,2222.4395,human,22,18000000,same
4504,chimp,8,10000000,1906.1403,human,8,8000000,same
4508,chimp,22,21000000,1547.9417,human,22,13000000,same
4513,chimp,8,27000000,1786.763,gorilla,8,32000000,same
4517,chimp,10,25000000,1852.455,gorilla,10,36000000,same
4522,chimp,18,71000000,1490.8063,human,18,44000000,same
4525,chimp,11,44000000,1178.8527,gorilla,11,9000000,same
4526,chimp,2A,34000000,1828.945,gorilla,2A,40000000,same
4529,chimp,19,10000000,2172.1575,gorilla,19,13000000,same
4531,chimp,12,116000000,1710.9493,gorilla,12,101000000,same
4536,chimp,4,113000000,1424.8752,human,8,42000000,same
4538,chimp,3,183000000,1683.0463,human,3,138000000,same
4547,chimp,10,5000000,2082.7173,human,10,0,same
4554,chimp,7,95000000,1767.2449,human,7,81000000,same
4563,chimp,1,198000000,1933.7671,human,1,178000000,same
4572,chimp,6,108000000,1892.4275,human,6,153000000,same
4619,chimp,10,70000000,1940.8716,human,10,65000000,same
4621,chimp,18,24000000,1653.3339999999994,human,18,32000000,same
4631,chimp,2A,61000000,1065.8356,human,2,13000000,same
4632,chimp,11,11000000,1517.0552,gorilla,11,43000000,same
4633,chimp,19,45000000,1849.3837,gorilla,19,27000000,same
4636,chimp,4,58000000,2014.9983,human,4,69000000,same
4639,chimp,1,47000000,2009.7195,gorilla,1,85000000,same
4643,chimp,9,13000000,1375.8158,gorilla,9,19000000,same
4648,chimp,4,171000000,732.01544,human,4,166000000,same
4650,chimp,1,70000000,1591.108,gorilla,1,62000000,same
4653,chimp,9,24000000,1548.5358,gorilla,9,8000000,same
4660,chimp,2A,56000000,1551.257,gorilla,2A,18000000,same
4662,chimp,11,26000000,1731.3656,gorilla,11,27000000,same
4667,chimp,10,47000000,1775.9764,human,10,44000000,same
4669,chimp,18,13000000,1542.9783,gorilla,18,2000000,same
4683,chimp,15,58000000,1942.5079,human,15,58000000,same
4694,chimp,4,90000000,1480.7439,human,4,99000000,same
4704,chimp,5,168000000,1645.9347,gorilla,5,130000000,same
4710,chimp,X,93000000,1792.3419,gorilla,X,105000000,same
4755,chimp,11,123000000,1575.0122,gorilla,11,97000000,same
4758,chimp,3,23000000,1680.6671,human,3,54000000,same
4759,chimp,1,150000000,1786.5636,gorilla,1,163000000,same
4767,chimp,13,75000000,1752.2583,human,13,86000000,same
4778,chimp,12,14000000,1521.1592,human,12,17000000,same
4781,chimp,20,10000000,1981.3773,human,20,16000000,same
4803,chimp,7,111000000,1683.1478,human,7,117000000,same
4806,chimp,13,42000000,1580.8104,human,13,42000000,same
4809,chimp,11,114000000,1587.3889,gorilla,11,106000000,same
4811,chimp,2A,108000000,1938.3142,human,2,106000000,same
4812,chimp,1,167000000,1656.3629,gorilla,1,146000000,same
4813,chimp,3,14000000,1986.9722,human,3,62000000,same
4814,chimp,8,100000000,1565.4733,human,8,122000000,same
4823,chimp,5,93000000,1511.3999,gorilla,5,80000000,same
4870,chimp,8,137000000,1103.2155,human,8,86000000,same
4880,chimp,17,69000000,1676.0698,gorilla,5,14000000,same
4890,chimp,12,76000000,1181.7188,gorilla,12,76000000,same
4905,chimp,3,41000000,1979.2996,human,3,36000000,same
4906,chimp,1,132000000,1982.3765,human,1,130000000,same
4916,chimp,1,105000000,1698.0029,human,1,106000000,same
4921,chimp,6,69000000,1728.2577,human,6,66000000,same
4925,chimp,13,20000000,1513.7584,human,13,24000000,same
4937,chimp,19,9000000,1762.3903,human,19,7000000,same
4938,chimp,2B,31000000,1655.3428,human,2,128000000,same
4947,chimp,X,149000000,2250.472,human,X,138000000,same
4948,chimp,10,39000000,1094.115,gorilla,10,22000000,same
4953,chimp,5,70000000,1384.1809,human,5,41000000,same
4956,chimp,X,12000000,1410.8488,human,X,44000000,same
4963,chimp,15,26000000,2005.6439,human,15,46000000,same
4979,chimp,2A,28000000,1838.8514,human,2,45000000,same
4983,chimp,4,11000000,334.18164,gorilla,6,104000000,same
4985,chimp,2B,116000000,1412.4309,human,2,221000000,same
4993,chimp,2B,121000000,1538.848,human,2,223000000,same
4996,chimp,1,39000000,1284.1480000000001,gorilla,1,48000000,same
5002,chimp,14,70000000,1646.3715,human,14,56000000,same
5014,chimp,15,11000000,1187.1549,human,15,19000000,same
5022,chimp,5,47000000,1842.6970000000001,gorilla,17,29000000,same
5024,chimp,X,25000000,1676.4668,human,X,31000000,same
5028,chimp,2B,4000000,1736.1954,human,2,109000000,same
5048,chimp,3,2000000,1536.4972,human,3,8000000,same
5050,chimp,6,141000000,1736.1069,human,6,121000000,same
5062,chimp,7,190000000,1853.4473,human,7,122000000,same
5068,chimp,3,95000000,1452.9927,gorilla,3,98000000,same
5100,chimp,4,73000000,1194.2416,human,4,54000000,same
5107,chimp,9,38000000,1790.0134,gorilla,9,33000000,same
5123,chimp,15,44000000,2053.748,human,15,28000000,same
5130,chimp,X,70000000,1014.31256,gorilla,X,73000000,same
5132,chimp,5,12000000,1763.0822,human,5,7000000,same
5139,chimp,18,38000000,1352.9623,human,18,18000000,same
5140,chimp,X,47000000,1855.015,gorilla,X,11000000,same
5144,chimp,15,73000000,1135.3706,human,15,66000000,same
5157,chimp,19,59000000,1344.0885,human,19,30000000,same
5161,chimp,13,96000000,445.74737999999996,gorilla,13,96000000,same
5163,chimp,10,126000000,1780.0427,gorilla,10,143000000,same
5178,chimp,6,123000000,1791.797,human,6,138000000,same
5191,chimp,4,2000000,1278.2386,gorilla,4,2000000,same
5203,chimp,15,6000000,1769.2273,human,15,5000000,same
5204,chimp,7,89000000,1679.6157,human,7,87000000,same
5213,chimp,1,184000000,2062.8086,human,1,192000000,same
5220,chimp,6,114000000,1642.859,human,6,147000000,same
5223,chimp,10,111000000,876.8443599999997,gorilla,10,113000000,same
5239,chimp,17,20000000,1293.2225,gorilla,5,46000000,same
5244,chimp,16,41000000,1928.0686,gorilla,16,36000000,same
5248,chimp,11,108000000,1570.5265,gorilla,11,112000000,same
5251,chimp,6,17000000,1668.2926,human,6,9000000,same
5261,chimp,6,20000000,1401.5244,human,6,6000000,same
5267,chimp,13,69000000,1524.8303,human,13,92000000,same
5279,chimp,17,17000000,1995.4127,human,17,32000000,same
5281,chimp,X,100000000,1066.635,gorilla,X,98000000,same
5284,chimp,7,41000000,1726.046,human,7,41000000,same
5294,chimp,10,93000000,1468.8365,gorilla,10,131000000,same
5301,chimp,8,91000000,1113.6625,gorilla,8,135000000,same
5308,chimp,3,135000000,1858.9781,human,3,186000000,same
5326,chimp,5,143000000,1745.4291,gorilla,5,156000000,same
5339,chimp,5,174000000,1822.2897,gorilla,5,162000000,same
5344,chimp,3,102000000,1829.7881,human,3,114000000,same
5353,chimp,4,192000000,1759.1929,gorilla,4,93000000,same
5388,chimp,16,23000000,1824.5958,human,16,25000000,same
5394,chimp,20,59000000,2034.3678,human,20,54000000,same
5396,chimp,17,42000000,1922.9534,gorilla,5,25000000,same
5398,chimp,X,155000000,1258.623,human,X,23000000,same
5417,chimp,17,75000000,1924.8623,gorilla,5,20000000,same
5420,chimp,X,162000000,1589.2819,human,Y,2000000,same
5428,chimp,6,42000000,2139.2363,human,6,55000000,same
5430,chimp,7,158000000,2034.5022,human,7,150000000,same
5441,chimp,18,1000000,1529.2036,gorilla,18,14000000,same
5442,chimp,5,121000000,1883.1184,human,5,102000000,same
5445,chimp,11,90000000,1903.4939,human,11,128000000,same
5447,chimp,9,92000000,1386.1742,human,9,69000000,same
5452,chimp,3,157000000,2024.8973,human,3,164000000,same
5502,chimp,22,3000000,1991.8534,human,22,3000000,same
5508,chimp,3,160000000,1027.8213,human,3,161000000,same
5514,chimp,9,5000000,1671.0043,gorilla,9,27000000,same
5521,chimp,5,116000000,1828.2886,human,5,107000000,same
5555,chimp,5,107000000,1613.7393,human,5,115000000,same
5561,chimp,3,171000000,1571.6086,human,3,150000000,same
5569,chimp,9,83000000,1617.6183,gorilla,9,87000000,same
5572,chimp,3,146000000,1548.1764,human,3,175000000,same
5581,chimp,5,130000000,1589.1366,human,5,93000000,same
5582,chimp,11,81000000,1655.6736,human,11,71000000,same
5612,chimp,17,64000000,1955.0242,gorilla,5,7000000,same
5614,chimp,X,173000000,1216.6744,human,X,43000000,same
5625,chimp,6,53000000,1871.6942,human,6,44000000,same
5637,chimp,21,29000000,1883.9685,human,21,29000000,same
5642,chimp,16,32000000,1651.7979999999998,human,16,41000000,same
5644,chimp,1,108000000,691.9968,gorilla,1,109000000,same
5665,chimp,X,144000000,1734.245,gorilla,X,141000000,same
5667,chimp,3,113000000,1681.3328,human,3,103000000,same
5674,chimp,1,82000000,1476.7406,gorilla,1,50000000,same
5689,chimp,5,165000000,1595.6117,gorilla,5,133000000,same
5719,chimp,8,80000000,1807.9685,human,8,77000000,same
5726,chimp,10,82000000,1523.132,human,10,76000000,same
5738,chimp,5,152000000,1639.1077,gorilla,5,146000000,same
5739,chimp,2A,93000000,1872.884,human,2,90000000,same
5742,chimp,3,124000000,2029.1063,human,3,121000000,same
5747,chimp,1,203000000,305.7644,human,1,195000000,same
5753,chimp,16,67000000,1662.5762,human,16,67000000,same
5765,chimp,13,78000000,1169.1676,human,13,83000000,same
5772,chimp,12,19000000,1292.4344,human,12,12000000,same
5775,chimp,X,111000000,1782.9648,human,Y,1000000,same
5783,chimp,7,67000000,1905.2257,human,7,67000000,same
5800,chimp,11,119000000,1818.7642,gorilla,11,101000000,same
5802,chimp,3,19000000,1877.2953,human,3,58000000,same
5805,chimp,10,8000000,1684.7285,human,10,28000000,same
5815,chimp,7,98000000,1714.4786,human,7,78000000,same
5822,chimp,10,100000000,1229.5442,gorilla,10,124000000,same
5830,chimp,1,195000000,1779.1052,human,1,181000000,same
5834,chimp,6,105000000,2017.6301,human,6,94000000,same
5845,chimp,6,132000000,1251.4291,human,6,130000000,same
5847,chimp,13,87000000,1548.4070000000006,human,13,74000000,same
5878,chimp,15,62000000,1755.6456,human,15,59000000,same
5881,chimp,18,29000000,1826.2816,human,18,27000000,same
5883,chimp,X,56000000,1747.8606,gorilla,X,56000000,same
5890,chimp,19,48000000,2739.1362,human,19,24000000,same
5891,chimp,4,55000000,1693.5548,human,4,72000000,same
5903,chimp,9,29000000,1282.8994,gorilla,9,3000000,same
5920,chimp,5,7000000,1542.7288,gorilla,17,81000000,same
5923,chimp,4,62000000,1549.5535,human,4,65000000,same
5939,chimp,15,55000000,822.87415,human,15,54000000,same
5942,chimp,3,84000000,1295.3417,gorilla,3,79000000,same
5943,chimp,6,167000000,1685.086,gorilla,6,160000000,same
5986,chimp,12,84000000,1341.2712,gorilla,12,68000000,same
6000,chimp,6,150000000,1701.5104,human,6,112000000,same
6006,chimp,1,28000000,1366.5084,gorilla,1,37000000,same
6011,chimp,14,61000000,1403.9084,human,14,65000000,same
6028,chimp,5,56000000,1766.6901,human,5,54000000,same
6030,chimp,X,34000000,1537.1781,gorilla,X,24000000,same
6041,chimp,15,37000000,1645.86,human,15,35000000,same
6048,chimp,10,28000000,1531.1779,gorilla,10,33000000,same
6049,chimp,5,61000000,1773.3026,human,5,49000000,same
6056,chimp,11,49000000,1751.9703,human,11,4000000,same
6058,chimp,2A,39000000,1648.0868,gorilla,2A,35000000,same
6065,chimp,2B,107000000,1987.6141,human,2,217000000,same
6067,chimp,14,56000000,1912.5596,human,14,70000000,same
6088,chimp,3,67000000,1579.1292,human,3,10000000,same
6097,chimp,X,158000000,2024.5095,human,X,104000000,same
6102,chimp,12,50000000,1849.5125,human,12,65000000,same
6105,chimp,2B,20000000,1523.818,human,2,139000000,same
6120,chimp,20,63000000,2270.0461,human,20,59000000,same
6131,chimp,3,50000000,1364.6074,human,3,27000000,same
6132,chimp,1,123000000,2000.3911,human,1,108000000,same
6135,chimp,7,155000000,1469.1807,human,7,148000000,same
6154,chimp,14,82000000,1799.7482,human,14,80000000,same
6163,chimp,8,126000000,1472.6547,human,8,97000000,same
6182,chimp,5,82000000,1356.9368,human,5,29000000,same
6185,chimp,8,111000000,1729.7518,human,8,111000000,same
6198,chimp,9,8000000,1637.3058,gorilla,9,24000000,same
6228,chimp,11,105000000,1753.8065,gorilla,11,115000000,same
6229,chimp,1,176000000,1809.3975,human,1,145000000,same
6230,chimp,7,100000000,1127.3658,human,7,93000000,same
6251,chimp,11,132000000,1601.4679999999994,gorilla,11,88000000,same
6252,chimp,3,32000000,1732.8755,human,3,45000000,same
6253,chimp,1,141000000,1711.8899,gorilla,1,172000000,same
6255,chimp,21,5000000,847.52454,gorilla,21,6000000,same
6273,chimp,15,81000000,561.8609,gorilla,5,51000000,same
6277,chimp,8,144000000,2292.6038,gorilla,8,143000000,same
6282,chimp,3,138000000,1750.4417,human,3,183000000,same
6299,chimp,4,81000000,1649.9773,human,4,108000000,same
6341,chimp,2A,47000000,1936.9795,human,2,27000000,same
6343,chimp,11,37000000,1673.0186,gorilla,11,16000000,same
6348,chimp,1,61000000,1707.4102,gorilla,1,71000000,same
6352,chimp,9,35000000,1592.4349,gorilla,9,36000000,same
6366,chimp,15,49000000,1607.5312,human,15,23000000,same
6380,chimp,18,35000000,1848.1725,human,18,21000000,same
6395,chimp,1,56000000,1618.0159,gorilla,1,76000000,same
6405,chimp,19,54000000,1102.5253,human,19,47000000,same
6408,chimp,4,49000000,1887.6571,human,4,78000000,same
6445,chimp,7,84000000,1638.38,human,7,92000000,same
6454,chimp,1,189000000,1422.8395,human,1,187000000,same
6460,chimp,6,119000000,1926.2556,human,6,142000000,same
6469,chimp,10,34000000,1896.6122,gorilla,10,27000000,same
6473,chimp,18,60000000,1409.7378,gorilla,18,59000000,same
6476,chimp,9,108000000,1533.3981,human,9,105000000,same
6485,chimp,8,36000000,1756.5505,human,8,22000000,same
6488,chimp,4,102000000,1788.6561,human,4,87000000,same
6489,chimp,3,192000000,1634.0947,human,3,130000000,same
6493,chimp,9,57000000,1766.7424,human,9,55000000,same
6497,chimp,2A,25000000,1775.2274,human,2,48000000,same
6501,chimp,12,107000000,1889.0487,human,12,108000000,same
6505,chimp,11,62000000,1407.6222,human,11,64000000,same
6509,chimp,12,130000000,1719.1234,gorilla,12,87000000,same
6512,chimp,19,36000000,1327.746,human,19,36000000,same
6513,chimp,1,34000000,1663.5071,gorilla,1,31000000,same
6538,chimp,X,28000000,1585.8878,human,X,28000000,same
6541,chimp,18,57000000,1698.0187,human,18,58000000,same
6545,chimp,2B,9000000,971.8258699999999,gorilla,2B,14000000,same
6546,chimp,12,98000000,1402.9415,human,12,117000000,same
6551,chimp,17,0,719.45056,gorilla,11,0,same
6581,chimp,3,98000000,1384.1643,gorilla,3,95000000,same
6604,chimp,5,2000000,1687.9972,gorilla,17,77000000,same
6608,chimp,4,67000000,1567.3694,human,4,60000000,same
6612,chimp,1,78000000,739.1394700000003,gorilla,1,53000000,same
6620,chimp,14,31000000,355.9481,gorilla,7,97000000,same
6629,chimp,15,50000000,1428.6506,human,15,22000000,same
6639,chimp,10,78000000,786.0061599999997,gorilla,10,92000000,same
6650,chimp,15,67000000,1831.8475,gorilla,15,75000000,same
6660,chimp,2A,69000000,264.54565,human,6,83000000,same
6661,chimp,11,19000000,1522.4773,gorilla,11,35000000,same
6665,chimp,4,50000000,1909.9597,human,4,77000000,same
6669,chimp,13,82000000,1781.8721,human,13,79000000,same
6682,chimp,6,137000000,1889.5724,human,6,125000000,same
6724,chimp,1,190000000,1932.4683,human,1,186000000,same
6729,chimp,6,100000000,1497.6497,human,6,99000000,same
6733,chimp,10,105000000,1830.3729,gorilla,10,119000000,same
6741,chimp,5,64000000,1742.4528,human,5,46000000,same
